text,labels
"What is respondents' own stand as regards this policy, Annexure-R/3-II, is to be found in paragraph 8 of their return, which is reproduced below :","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"As to the judgment relied upon by the learned CIT (Departmental Representative) reported in (1962) 45 ITR 210 (SC) (supra), we find the same to be out of context.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In the background of principles underlying Section 311 and Section 391 of the Code and Section 165 of the Evidence Act it has to be seen as to whether the High Court's approach is correct and whether it had acted justly, reasonably and fairly in placing premiums on the serious lapses of grave magnitude by the prosecuting agencies and the Trial Court, as well.","['O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
But would that be extendable in case,"['O', 'O', 'O', 'O', 'O', 'O', 'O']"
I attest to the accuracy and integrity of this document CWP No.10017 of 2011 and connected petitions 29 arbitrariness.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O']"
Of these the evidence of P. Ws. 4 and 7 does not require serious consideration with reference to this portion of the case.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Although a doubt was raised regarding respondent No. 1 Prakash Babu (W.P.No. 10027/94) being a Watchman, whether he is a worker or workman, but having found the work en trusted to him concerning the systematic activity of the water supply and the machinery in that, the doubt was given up.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
(f) The importance of medical evidence is only in case where disablement in performing duties which the workman was performing earlier cannot be decided without the aid of medical evidence.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The relevant details with regard to the date of notification under Section 4 of the Act, the land acquisition case number, the date of declaration of award and the date of panchnama of handing over possession are as follows:
3. Petitioners have received the amount of compensation as per the award declared under Section 11 of the Act.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O']"
"The other witness Dinanath Sona-wane has been examined to prove the despatch of letter, dated 12-5-1982 Ex. 92 and the refused envelope Ex. 58.","['O', 'O', 'O', 'B_WITNESS', 'I_WITNESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The recitals of Ex.P.3 & P.4 i.e., postal receipt and postal A.D. Card further discloses that the notice issued to the defendant in OS 7739/2007 has been served on him.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O']"
"Both the aforesaid rejection orders( one by C.M.M. and the subsequent order by the Lower Revisional Court) were challenged by the widow in Criminal Miscellaneous Writ Petition No. 12865/2006 (Prem Kumari Mishra Vs. State of U.P.) before this court, which was allowed on 4.12.2006.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE']"
"The learned counsel for the petitioner and the intervenor urged that the word 'employed' appearing in Article 319 does not necessarily imply that there should be a relationship of master and servant,","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The petition under article 228 was heard on April 12, 1950, by a Bench of the Bombay High Court consisting of Chagla C.J. and Bavdekar and Shah JJ.","['O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'O', 'B_JUDGE', 'I_JUDGE', 'O', 'B_JUDGE', 'I_JUDGE', 'B_JUDGE', 'I_JUDGE']"
"(Manoj Kumar Gupta, J.) Order Date :- 17.9.2015 SL","['B_JUDGE', 'I_JUDGE', 'I_JUDGE', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE']"
"As stated above, as many as six witnesses were examined including two officers of the Bank who conducted the preliminary enquiry and had recorded the statements of witnesses including Balwant Singh.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_WITNESS', 'I_WITNESS']"
"It is useful to extract the observations made by the Division Bench, which would read as under:

 ""In the above state of evidence, we find no justification for the Tribunal to award a compensation of Rs.50,754.50 to the respondent herein.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The we petitions for leave to appeal to the Supreme Court, C. M. P Nos. 6834 and 6835 of 1959 are dismissed with costs (Consolidated Advocate's fee Rs. 100).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The third and unreoorted case Cri. Misc. Case No. 737 of 1969.,"['O', 'O', 'O', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER']"
"This appeal emanates from the judgment and order dated 5.5.2009 passed by the High Court of Bombay, Bench at Goa in Civil Revision Application No.3 of 2009. 

3. Appellant No.1 and respondent No.1, Erasmo Jack de Sequeira (now dead) were sister and brother, hereinafter referred to as appellant and respondent respectively. 

4.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'I_RESPONDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"As regards the State of delivery also, it could not tax these fictional inside sales because of the limitations contained in Article 286(2) of the Constitution.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE']"
In our law there are no specific provisions as to strikes or picketing or molestation or watching and besetting etc.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"A Complaint under Section 138 of the NI Act was filed and cognizance was taken by the Chief Judicial Magistrate, Birbhum at Suri, West Bengal for the dishonour of a number of cheques issued by the accused-company which had its headquarters in Ernakulam, Kerala where significantly the accused-company’s bank on whom the dishonoured cheques had been drawn was located.","['O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'B_GPE', 'B_GPE', 'I_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Issue no. 2 Whether the present suit is bad for non joinder of Ministry of Rehabilitation?,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG']"
This amount is deducted in working out the profit derived on account of running of the Nursing Home.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Therefore, according to the petitioners, on the coming into force of the guidelines issued by the Government of India dated 28.12.2017, they are entitled for determination of compensation under the 'New Act' as per Clause 4.6 (iii)(a)(b).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'B_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION']"
"However, since he used a weapon like Gupti, it can be held with certainty that he acted with intention of causing such bodily injury to deceased as was likely to cause his death making him liable to be convicted under section 304 Part I of the Indian Penal Code. 

 (12) Cr.A.128/2004 Cr.A.143/2004  20.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'B_CASE_NUMBER', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'O']"
" 
5.2 CW3 Mr Vijay Mishra , Deputy Manager, HDFC Bank, Noida, UP has deposed that complainant had a current account with HDFC Bank in the year 2004­2005.","['O', 'O', 'O', 'O', 'B_WITNESS', 'I_WITNESS', 'I_WITNESS', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O']"
"The ratio decidendi in Champsey Bhara and Company v. Jivraj Baloo, AIR 1923 PC 66 was approved by the Supreme Court in. Union of India v. Bungo Steel Furniture Pvt. Ltd., and again in N. Chellappan v. Kerala S. E. Board, .","['O', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O']"
"All that Section 115J(2) does is to preserve this right, viz., to carry for ward the balance of the unabsorbed deductions in the relevant previous year to the next assessment year.","['O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Not that we are not aware of the importance and significance of higher education.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The remaining seats available for the general candidates were further allocated between the general students of Poona University and Shivaji University on the basis of the proportion between the number of students registered at the Pre - Professional (Medical) examination in the two Universities in the year 1970.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'B_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The appellant-accused was working as senior clerk in the Court of Judicial Magistrate First Class, at Aheri.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT']"
"He followed the rule laid down in the Madras and Nagpur, cases mentioned above and also referred to the decision by my brother Agarwala J., in --'Umashankar v. Rex', AIR 1950 All 234 (G). 
 5.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE', 'B_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_JUDGE', 'I_JUDGE', 'O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O']"
More over the cheque in that case was one drawn on a foreign bank and the presentation to the drawee bank was not within the territory of India.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE']"
"Earlier by issuing Government Resolution dated 7.2.2001, government has put restriction on registration of the co-operative societies by keeping bench-mark of transaction of Rs.35 lacs in Kokan, Marathwada and Vidarbha regions and of Rs.50 lacs for the registration of the Co-operative societies in a developed region.","['O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'B_GPE', 'I_GPE', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
(2)The Government after conducting a survey of the lands referred to in sub-section (1) shall make a regular assessment of the basic tax payable in respect of such lands.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"On February 3, 1970 an advertisement was published in the Government Gazette to the effect that the Haryana Public Service Commission will hold an examination for recruitment of candidates for 15 vacancies in the Haryana Civil Service (Judicial Branch).","['O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O']"
"In view  of the conflict of opinion between the view of the Gujarat  High Court,  and the  view taken by the Bombay,
Madras and  Calcutta High  Courts, the	Income Tax Appellate Tribunal, referred  similar matters  under s. 257 of the Act to this Court.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O']"
They have further submitted that before holding the examination qualifying marks were also not fixed by the High Court.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Therefore, the decision of the Supreme Court in TT Antony on which heavy reliance is placed by the counsel for the petitioners cannot go to the rescue of the petitioners.","['O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this regard, what the Apex Court held in N.K.V.Bros. (P.) Ltd. (supra) needs to be cited:-
 ""3.","['O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O']"
"It was, then, contended by Mr, Sahay that the petitioner should have been given an opportunity to cross-examine Satyanand Roy and the two witnesses, Bulanand Singh and Nityanand Roy, who supported him with regard to the payment of bribe to the petitioner.","['O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'B_WITNESS', 'I_WITNESS', 'I_WITNESS', 'B_WITNESS', 'I_WITNESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The only developmental project spoken of is the World Trade Centre along with the Public Exhibition Centre which is already been dealt with in this order as above and apart therefrom no other developmental project has been spoken of during the course of submission in the matter.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In B.S Joshi and Ors. v. State of Haryana, (2003) 4 SCC 675, the question that fell for consideration before this Court was whether the inherent powers vested in the High Court under Section 482 Cr.P.C. could be exercised to quash non-compoundable offences.","['O', 'B_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'I_PRECEDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'B_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O']"
"In so far as G.Ram Babu, Regional Manager in the Agro Chemicals Division of the Corporation is concerned, his services were also terminated on 22.11.1997 and he filed W.P.No.35924 of 1997 before this Court.","['O', 'O', 'O', 'O', 'B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'O', 'O', 'B_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'I_CASE_NUMBER', 'O', 'O']"
The view taken by learned Special Judge that notice under Section 50 was not a notice in the eyes of law is clearly an illegal view.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Manickyam was therefore transferred and posted on August 10, 1950 at Gudur and was given the 445th place in the order of seniority among the clerks in the Grain Shop Department of Bezwada District.","['B_OTHER_PERSON', 'I_OTHER_PERSON', 'O', 'O', 'O', 'O', 'O', 'B_DATE', 'I_DATE', 'I_DATE', 'I_DATE', 'B_GPE', 'I_GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_GPE', 'I_GPE']"
The former notification opened with a statement that it appeared to the Government of Mysore that the land specified therein was needed for a public purpose to wit for Raj Mahal Vilas Lay-out.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
There is a gap of more than 5 years and the other ejectment petition was filed because the condition of the building has further significantly deteriorated.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The respondent no.4 Mohd. Hasnain, who was armed with a country made pistol, fired a shot on informant's father with intention to kill him.","['O', 'O', 'O', 'B_RESPONDENT', 'I_RESPONDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
It is now well settled that under Section 30 of the Evidence Act the confession made by one accused is not substantive evidence against a co-accused.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"

A similar view was taken by the Supreme Court in respect of the period of limitation prescribed under Section 27 of the Customs Act vide Miles India Ltd. (supra).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_COURT', 'I_COURT', 'I_COURT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_PROVISION', 'I_PROVISION', 'I_PROVISION', 'O', 'B_STATUTE', 'I_STATUTE', 'I_STATUTE', 'B_ORG', 'I_ORG', 'I_ORG', 'I_ORG']"
